"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","Feature 9","Feature 10","Buggy"
"4","BookKeeperAdmin.java","1","790","25","28","27","46","3","28","null","null","null"
"4","BookkeeperBenchmark.java","0","85","0","14","0","19","0","6","null","null","null"
"4","BookKeeperConstants.java","0","41","0","20","0","21","0","2","null","null","null"
"4","BookkeeperInternalCallbacks.java","0","119","0","24","0","25","0","5","null","null","null"
"4","BookkeeperPersistenceManager.java","0","1137","0","63","0","89","0","18","null","null","null"
"4","BookKeeperTools.java","0","83","0","10","0","93","0","8","null","null","null"
"4","BufferedChannel.java","1","174","12","29","13","31","1","6","null","null","null"
"4","BytesMessageImpl.java","0","592","0","592","0","592","0","1","null","null","null"
"4","ByteStringInterner.java","0","35","0","17","0","21","0","2","null","null","null"
"4","CachedDNSToSwitchMapping.java","1","137","137","137","137","137","1","1","null","null","null"
"4","CacheKey.java","0","67","0","33","0","34","0","2","null","null","null"
"4","CacheValue.java","0","91","0","18","0","21","0","5","null","null","null"
"4","Callback.java","0","43","0","21","0","23","0","2","null","null","null"
"4","CallbackUtils.java","0","165","0","41","0","46","0","4","null","null","null"
"4","CancelScanRequest.java","0","25","0","25","0","25","0","1","null","null","null"
"4","ChannelDisconnectListener.java","0","27","0","13","0","14","0","2","null","null","null"
"4","ChannelEndPoint.java","0","81","0","27","0","27","0","3","null","null","null"
"4","ChannelTracker.java","0","119","0","40","0","41","0","3","null","null","null"
"4","CheckpointSource.java","1","75","75","75","75","75","1","1","null","null","null"
"4","CleanupChannelMap.java","0","165","0","83","0","83","0","2","null","null","null"
"4","Client.java","0","38","0","38","0","38","0","1","null","null","null"
"4","ClientChannelPipelineFactory.java","0","65","0","16","0","20","0","4","null","null","null"
"4","ClientConfiguration.java","1","154","27","23","28","26","1","20","null","null","null"
"4","ClientMessageFilter.java","0","22","0","22","0","22","0","1","null","null","null"
"4","CloseSubscriptionHandler.java","0","95","0","95","0","95","0","1","null","null","null"
"4","CloseSubscriptionResponseHandler.java","0","76","0","76","0","76","0","1","null","null","null"
"4","CommonConfigurationKeys.java","1","28","28","28","28","28","1","1","null","null","null"
"4","ConcurrencyUtils.java","0","45","0","45","0","45","0","1","null","null","null"
"4","Configurable.java","1","43","43","43","43","43","1","1","null","null","null"
"4","ConnectionImpl.java","0","429","0","429","0","429","0","1","null","null","null"
"4","ConnectionMetaDataImpl.java","0","70","0","70","0","70","0","1","null","null","null"
"4","ConsumeHandler.java","0","65","0","22","0","22","0","3","null","null","null"
"4","Cookie.java","0","236","0","39","0","47","0","6","null","null","null"
"4","CRC32DigestManager.java","0","50","0","12","0","14","0","4","null","null","null"
"4","DataFormats.java","0","3680","0","525","0","529","0","7","null","null","null"
"4","DebugUtil.java","0","63","0","63","0","63","0","1","null","null","null"
"4","DefaultEnsemblePlacementPolicy.java","1","85","85","85","85","85","1","1","null","null","null"
"4","DefaultServerChannel.java","0","83","0","83","0","83","0","1","null","null","null"
"4","DeliveryCallback.java","0","25","0","25","0","25","0","1","null","null","null"
"4","DeliveryEndPoint.java","0","26","0","26","0","26","0","1","null","null","null"
"4","DeliveryManager.java","0","83","0","9","0","10","0","9","null","null","null"
"4","DigestManager.java","0","172","0","17","0","20","0","10","null","null","null"
"4","DiskChecker.java","0","152","0","76","0","77","0","2","null","null","null"
"4","DistributionSchedule.java","0","81","0","11","0","15","0","7","null","null","null"
"4","DNS.java","1","321","321","321","321","321","1","1","null","null","null"
"4","DNSToSwitchMapping.java","1","54","54","54","54","54","1","1","null","null","null"
"4","Either.java","0","45","0","45","0","45","0","1","null","null","null"
"4","EnsemblePlacementPolicy.java","1","81","81","81","81","81","1","1","null","null","null"
"4","EntryFormatter.java","0","70","0","70","0","70","0","1","null","null","null"
"4","EntryLogger.java","2","575","38","18","51","36","2","31","null","null","null"
"4","ExitCode.java","0","36","0","36","0","36","0","1","null","null","null"
"4","ExprFunction.java","0","23","0","23","0","23","0","1","null","null","null"
"4","Factory.java","0","20","0","20","0","20","0","1","null","null","null"
"4","FactoryLayout.java","0","151","0","50","0","51","0","3","null","null","null"
"4","FakeBookie.java","0","91","0","22","0","34","0","4","null","null","null"
"4","FIFODeliveryManager.java","1","882","21","36","26","50","1","24","null","null","null"
"4","FileInfo.java","1","337","5","21","36","28","1","16","null","null","null"
"4","FileSystemUpgrade.java","0","351","0","50","0","54","0","7","null","null","null"
"4","FileUtils.java","0","89","0","44","0","45","0","2","null","null","null"
"4","FilterableMessageHandler.java","0","63","0","31","0","32","0","2","null","null","null"
"4","FlatLedgerManager.java","1","150","4","13","9","23","3","11","null","null","null"
"4","FlatLedgerManagerFactory.java","0","83","0","21","0","22","0","4","null","null","null"
"4","GarbageCollector.java","0","46","0","46","0","46","0","1","null","null","null"
"4","GarbageCollectorThread.java","2","522","0","30","2","35","3","17","null","null","null"
"4","HandleFactory.java","0","29","0","29","0","29","0","1","null","null","null"
"4","HandleFactoryImpl.java","0","60","0","30","0","34","0","2","null","null","null"
"4","Handler.java","0","34","0","17","0","18","0","2","null","null","null"
"4","HardLink.java","0","600","0","200","0","203","0","3","null","null","null"
"4","HChannel.java","0","49","0","49","0","49","0","1","null","null","null"
"4","HChannelHandler.java","0","254","0","84","0","85","0","3","null","null","null"
"4","HChannelImpl.java","0","334","0","334","0","334","0","1","null","null","null"
"4","HChannelManager.java","0","144","0","144","0","144","0","1","null","null","null"
"4","HedwigAdmin.java","0","495","0","49","0","67","0","10","null","null","null"
"4","HedwigBenchmark.java","0","149","0","25","0","29","0","6","null","null","null"
"4","HedwigClient.java","0","65","0","97","0","100","0","4","null","null","null"
"4","HedwigClientImpl.java","1","116","3","18","5","10","1","12","null","null","null"
"4","HedwigCommands.java","0","394","0","131","0","132","0","3","null","null","null"
"4","HedwigConnectionFactoryImpl.java","0","58","0","58","0","58","0","1","null","null","null"
"4","HedwigConnectionImpl.java","0","148","0","148","0","148","0","1","null","null","null"
"4","HedwigConsole.java","0","935","0","85","0","100","0","11","null","null","null"
"4","HedwigHubClient.java","0","44","0","22","0","23","0","2","null","null","null"
"4","HedwigHubClientFactory.java","0","67","0","22","0","24","0","3","null","null","null"
"4","HedwigHubSubscriber.java","0","78","0","19","0","21","0","4","null","null","null"
"4","HedwigInitialContext.java","0","96","0","96","0","96","0","1","null","null","null"
"4","HedwigInitialContextFactory.java","0","30","0","30","0","30","0","1","null","null","null"
"4","HedwigJMXService.java","0","34","0","34","0","34","0","1","null","null","null"
"4","HedwigMBeanInfo.java","0","25","0","25","0","25","0","1","null","null","null"
"4","HedwigMBeanRegistry.java","0","44","0","44","0","44","0","1","null","null","null"
"4","HedwigMessagingSessionFacade.java","0","562","0","281","0","282","0","2","null","null","null"
"4","HedwigProxy.java","1","164","5","18","8","20","1","9","null","null","null"
"4","HedwigPublisher.java","0","136","0","11","0","28","0","12","null","null","null"
"4","HedwigSocketAddress.java","0","129","0","65","0","65","0","2","null","null","null"
"4","HedwigSubscriber.java","0","380","0","21","0","52","0","18","null","null","null"
"4","HierarchicalLedgerManager.java","2","448","5","28","12","41","5","16","null","null","null"
"4","HierarchicalLedgerManagerFactory.java","0","84","0","21","0","22","0","4","null","null","null"
"4","HubInfo.java","0","146","0","146","0","146","0","1","null","null","null"
"4","HubLoad.java","0","117","0","58","0","59","0","2","null","null","null"
"4","HubServerManager.java","0","98","0","98","0","98","0","1","null","null","null"
"4","InMemoryMetaStore.java","0","70","0","3","0","9","0","1","null","null","null"
"4","InMemoryMetastoreCursor.java","1","88","3","1","6","5","1","2","null","null","null"
"4","InMemoryMetastoreTable.java","1","309","6","1","7","15","1","2","null","null","null"
"4","InMemorySubscriptionManager.java","0","113","0","16","0","19","0","7","null","null","null"
"4","InMemorySubscriptionState.java","0","180","0","20","0","22","0","9","null","null","null"
"4","InterleavedLedgerStorage.java","2","234","32","15","48","21","2","15","null","null","null"
"4","InterpretSelectorParserVisitor.java","0","162","0","162","0","162","0","1","null","null","null"
"4","InvalidSubscriberIdException.java","0","34","0","34","0","34","0","1","null","null","null"
"4","IOUtils.java","0","80","0","40","0","40","0","2","null","null","null"
"4","JLineHedwigCompletor.java","0","94","0","31","0","34","0","3","null","null","null"
"4","JmsHeader.java","0","1014","0","1014","0","1014","0","1","null","null","null"
"4","Journal.java","2","537","2","38","22","48","5","14","null","null","null"
"4","JournalChannel.java","2","179","17","25","19","27","2","7","null","null","null"
"4","LedgerCache.java","0","45","0","2","0","40","0","17","null","null","null"
"4","LedgerCacheBean.java","0","25","0","12","0","36","0","2","null","null","null"
"4","LedgerCacheImpl.java","2","834","1","37","6","44","3","22","null","null","null"
"4","LedgerCacheMXBean.java","0","54","0","54","0","54","0","1","null","null","null"
"4","LedgerChecker.java","1","244","2","48","1","51","1","5","null","null","null"
"4","LedgerCreateOp.java","1","125","1","7","2","14","1","16","null","null","null"
"4","LedgerDeleteOp.java","0","72","0","9","0","12","0","8","null","null","null"
"4","LedgerDescriptor.java","0","56","0","4","0","18","0","12","null","null","null"
"4","LedgerDescriptorImpl.java","0","79","0","26","0","37","0","3","null","null","null"
"4","LedgerDescriptorReadOnlyImpl.java","0","47","0","15","0","17","0","3","null","null","null"
"4","LedgerDirsManager.java","2","244","9","44","9","45","3","6","null","null","null"
"4","LedgerEntry.java","0","74","0","14","0","23","0","5","null","null","null"
"4","LedgerEntryPage.java","0","147","0","24","0","26","0","6","null","null","null"
"4","LedgerFragment.java","0","133","0","26","0","30","0","5","null","null","null"
"4","LedgerFragmentReplicator.java","0","380","0","95","0","116","0","4","null","null","null"
"4","LedgerHandle.java","1","924","8","23","17","48","5","40","null","null","null"
"4","LedgerInputStream.java","0","157","0","39","0","41","0","4","null","null","null"
"4","LedgerLayout.java","0","220","0","31","0","37","0","7","null","null","null"
"4","LedgerManager.java","1","165","8","33","8","51","1","5","null","null","null"
"4","LedgerManagerFactory.java","0","227","0","32","0","43","0","7","null","null","null"
"4","LedgerMetadata.java","2","477","10","17","18","24","3","27","null","null","null"
"4","LedgerOpenOp.java","0","171","0","12","0","19","0","14","null","null","null"
"4","LedgerOutputStream.java","0","134","0","33","0","36","0","4","null","null","null"
"4","LedgerRecoveryOp.java","1","151","0","8","2","15","1","17","null","null","null"
"4","LedgerStorage.java","1","107","8","35","13","37","1","3","null","null","null"
"4","LedgerUnderreplicationManager.java","0","99","0","33","0","33","0","3","null","null","null"
"4","LocalBookKeeper.java","1","237","1","15","1","30","1","15","null","null","null"
"4","LocalDBPersistenceManager.java","0","442","0","49","0","51","0","9","null","null","null"
"4","LogicalComparisonFunction.java","0","58","0","58","0","58","0","1","null","null","null"
"4","LogMark.java","1","75","75","75","75","75","1","1","null","null","null"
"4","LRUCacheMap.java","0","94","0","94","0","94","0","1","null","null","null"
"4","LRUCacheSet.java","0","104","0","104","0","104","0","1","null","null","null"
"4","MacDigestManager.java","0","78","0","11","0","13","0","7","null","null","null"
"4","Main.java","0","49","0","12","0","13","0","4","null","null","null"
"4","MapMessageImpl.java","0","266","0","266","0","266","0","1","null","null","null"
"4","MapMethods.java","0","56","0","56","0","56","0","1","null","null","null"
"4","MapUtils.java","0","67","0","67","0","67","0","1","null","null","null"
"4","MarkerFileChannel.java","0","133","0","66","0","66","0","2","null","null","null"
"4","MathUtils.java","1","46","3","9","5","11","1","5","null","null","null"
"4","MessageConsumeCallback.java","0","106","0","15","0","23","0","7","null","null","null"
"4","MessageConsumeData.java","0","51","0","17","0","21","0","3","null","null","null"
"4","MessageConsumerImpl.java","0","67","0","67","0","67","0","1","null","null","null"
"4","MessageFilterBase.java","0","45","0","18","0","3","0","1","null","null","null"
"4","MessageFormatter.java","0","111","0","111","0","111","0","1","null","null","null"
